text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
it's just you not gonna,0.029812546,0.9906194988100798,0.4736842105263158,0.0,0.0085453037172555,0.0036335377953946,0.0020979233086109,False
i don't know what it is like,0.0253489,0.9964553053317624,0.4736842105263158,0.0,0.001093064318411,0.0012996273580938,0.0010146304266527,False
it's some nights we play good defense,0.015896274,0.0207219087172348,0.1052631578947368,0.0,0.0034120669588446,0.0004187641607131,0.000841885455884,False
everything we,0.018325835,0.0011497732821265,0.4736842105263158,0.0,0.0020587083417922,0.0004713243979495,0.0005256449803709,False
i think we just need that one true star player which is gonna be kevin,0.034791227,0.0381298404212324,0.2894736842105263,0.0,0.0007488899282179,0.0007056311587803,0.0004037670732941,False
that superstar,0.046122026,0.0003597717108264,0.4736842105263158,0.0,0.0034309569746255,0.0004488169506657,0.0013888155808672,False
"yeah, which is gonna be kevin durant",0.033246122,0.0004579481680761,0.4736842105263158,0.0,0.0009437599801458,0.0005040711257606,0.0004194029606878,False
he's gonna come on home,0.043375164,0.0014477599911682,0.4736842105263158,0.0,0.0350467972457408,0.0185486432164907,0.017073830589652,False
"you know, he's from seat pleasant, maryland, so when you're from here, you represent here",0.049212243,0.0070876308631969,0.087719298245614,0.0,0.0006603313377127,0.0004837127926293,0.0008777876500971,False
you know,0.03994159,0.0418400700146567,0.4736842105263158,0.0,0.0024898352567106,0.0004940603976137,0.0006626065005548,False
"you see how he got seat pleasant on his shoes, because he's from here",0.1256687,0.0473350009620935,0.087719298245614,0.0,0.00072628329508,0.0006508443620987,0.0017551064956933,False
he's a washington redskins fan,0.13745339,0.0024491956206743,0.4736842105263158,0.0,0.0010661366395652,0.0005718220490962,0.0026914081536233,False
"you know why, because he's from here and he's actually a true wizards fan",0.05093802,0.0004187252725872,0.2894736842105263,0.0,0.0008759124320931,0.0005024416022934,0.0010707097826525,False
wouldn't you believe that? now? now what you been saying with you know you like dallas and everything,0.035477944,0.0024935151082063,0.4736842105263158,0.0,0.0014038064982742,0.0012315254425629,0.0022518450859934,False
"do you know any of them people? there? do i know anybody there? uh, i can't confirm nor deny",0.026722329,0.9969422534066098,0.4736842105263158,0.114,0.0008292944403365,0.0007464798982255,0.0004233093350194,False
i bet you can't,0.026207292,0.0736335351226126,0.4736842105263158,0.0,0.0063462392427027,0.0072307647205889,0.0008587054326198,False
i plead the fifth with you,0.1731117,0.0326196793069302,0.4736842105263158,0.0,0.0043726023286581,0.0079583125188946,0.0018216997850686,False
"i, pr",0.0131890485,0.0494723805245567,0.4736842105263158,0.0,0.0023469610605388,0.0042481943964958,0.0005476454971358,False
plead fifth with,0.062125895,0.893095703388119,0.4736842105263158,0.0,0.0007885844679549,0.013356165960431,0.0007912268629297,False
i've never,0.019575324,0.7695365189000708,0.4736842105263158,0.0,0.0012506411876529,0.0003769035101868,0.0005265882355161,False
"um, that's what's up? well, this has been a very interesting interview",0.03839648,0.0045535516510693,0.131578947368421,0.0,0.0005716476589441,0.0004376209108158,0.0005663351039402,False
i appreciate you taking the time out,0.09709594,0.8144544834392351,0.4736842105263158,0.0,0.0006432599620893,0.0009542215848341,0.0005187591887079,False
"oh, no problem",0.01999182,0.0021398235422733,0.4736842105263158,0.0,0.0013402776094153,0.0006225117249414,0.0007289004861377,False
no problem,0.02397547,0.0018710751770573,0.4736842105263158,0.0,0.001040261471644,0.000695833005011,0.0011086625745519,False
"so what a? what about? um? know? like are y'all is your family? as you was speaking about your family, y'all still real close",0.07730943,0.1013038870723959,0.368421052631579,0.0,0.0031523427460342,0.001097653992474,0.0013969669817015,False
"y'all still like? like you say every sunday, or something like get together",0.048868883,0.0135517786331309,0.4736842105263158,0.0,0.0014449559384956,0.0012112845433875,0.0006977457669563,False
"i mean, not as close, but we still call",0.028610796,0.927583238971869,0.638157894736842,0.0,0.0006502080359496,0.0003799241967499,0.000723036180716,False
you know to say hello,0.044748597,0.1063483806189778,0.4736842105263158,0.0,0.0009345359285362,0.0004531617742031,0.000933849310968,False
how you doing? it's just a natural thing that we do,0.031357653,0.9817747656819454,0.4210526315789474,0.0,0.0006963613559491,0.0004136051866225,0.000812935817521,False
you know like it's like,0.023632111,0.0610475755839502,0.4736842105263158,0.0,0.0021988144144415,0.0006117098382674,0.0015989672392606,False
every day we'll call something happens,0.039598234,0.7558186092491164,0.4736842105263158,0.0,0.0014806286199018,0.0005739217740483,0.0009261540253646,False
you call everybody around,0.034962907,0.0046890733120027,0.4736842105263158,0.0,0.0026140173431485,0.0010519525967538,0.002011677250266,False
"make sure they okay or you know, see if they",0.01999182,0.0590422603451281,0.2105263157894737,0.0,0.0008470861357636,0.0006488563376478,0.0006487648352049,False
"yeah, say every day",0.022773718,0.0018863947578182,0.4736842105263158,0.0,0.0008490376640111,0.0004897326580248,0.0004769028164446,False
mmhm,0.0358213,0.9993188747487768,0.4736842105263158,0.0,0.0246436987072229,0.0007430188707076,0.0005985304596833,False
